Tarih,Yemek Adi,Fiyat,Maliyet,Hazirlanma Suresi,Garson
2025-09-07 13:36:38,Ezogelin,40,12,3,Garson Ali
2025-09-07 11:21:38,Künefe,80,35,5,Garson Ali
2025-09-07 23:08:38,Adana,140,60,7,Garson Ayşe
2025-09-07 12:05:38,Mercimek,40,12,3,Garson Ayşe
2025-09-07 18:28:38,Künefe,80,35,5,Garson Zeynep
2025-09-07 14:22:38,Su,10,2,1,Garson Ayşe
2025-09-07 13:31:38,İskender,150,65,8,Garson Mehmet
2025-09-07 15:04:38,İskender,150,65,8,Garson Zeynep
2025-09-07 18:33:38,Su,10,2,1,Garson Ayşe
2025-09-07 23:28:38,İskender,150,65,8,Garson Ali
2025-09-07 14:33:38,Adana,140,60,7,Garson Ali
2025-09-07 17:57:38,Su,10,2,1,Garson Zeynep
2025-09-07 14:03:38,Kola,25,15,1,Garson Ali
2025-09-07 15:51:38,Beyti,160,70,9,Garson Ali
2025-09-07 20:18:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 16:00:38,Su,10,2,1,Garson Ali
2025-09-07 21:43:38,Künefe,80,35,5,Garson Ayşe
2025-09-07 11:54:38,İskender,150,65,8,Garson Ali
2025-09-07 14:23:38,İskender,150,65,8,Garson Ayşe
2025-09-07 11:38:38,Adana,140,60,7,Garson Ali
2025-09-07 21:28:38,Kola,25,15,1,Garson Ayşe
2025-09-07 21:50:38,Mercimek,40,12,3,Garson Mehmet
2025-09-07 21:47:38,Mercimek,40,12,3,Garson Mehmet
2025-09-07 12:02:38,Su,10,2,1,Garson Ayşe
2025-09-07 15:55:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 19:51:38,Künefe,80,35,5,Garson Ali
2025-09-07 20:57:38,İskender,150,65,8,Garson Mehmet
2025-09-07 21:27:38,Su,10,2,1,Garson Ali
2025-09-07 20:37:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-07 20:18:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 18:11:38,Su,10,2,1,Garson Ayşe
2025-09-07 15:49:38,İskender,150,65,8,Garson Ali
2025-09-07 16:21:38,Su,10,2,1,Garson Ali
2025-09-07 12:28:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 21:37:38,Su,10,2,1,Garson Ali
2025-09-07 11:47:38,İskender,150,65,8,Garson Ayşe
2025-09-07 14:14:38,Kola,25,15,1,Garson Ali
2025-09-07 15:49:38,Kola,25,15,1,Garson Mehmet
2025-09-07 18:18:38,Su,10,2,1,Garson Ali
2025-09-07 14:19:38,Künefe,80,35,5,Garson Mehmet
2025-09-07 14:59:38,Su,10,2,1,Garson Ali
2025-09-07 13:01:38,Künefe,80,35,5,Garson Ayşe
2025-09-07 23:43:38,İskender,150,65,8,Garson Ayşe
2025-09-07 14:35:38,İskender,150,65,8,Garson Ayşe
2025-09-07 23:48:38,Su,10,2,1,Garson Ayşe
2025-09-07 13:41:38,Beyti,160,70,9,Garson Ali
2025-09-07 21:19:38,İskender,150,65,8,Garson Ali
2025-09-07 23:35:38,Kola,25,15,1,Garson Ali
2025-09-07 13:22:38,Beyti,160,70,9,Garson Ali
2025-09-07 20:59:38,Beyti,160,70,9,Garson Ali
2025-09-07 22:40:38,Su,10,2,1,Garson Ali
2025-09-07 16:09:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 21:50:38,Su,10,2,1,Garson Ali
2025-09-07 20:12:38,İskender,150,65,8,Garson Ayşe
2025-09-07 18:09:38,Su,10,2,1,Garson Ali
2025-09-07 20:08:38,Su,10,2,1,Garson Ayşe
2025-09-07 12:38:38,Su,10,2,1,Garson Ayşe
2025-09-07 22:46:38,Künefe,80,35,5,Garson Ayşe
2025-09-07 20:58:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 21:49:38,Ayran,15,4,1,Garson Ali
2025-09-07 12:33:38,Kola,25,15,1,Garson Ali
2025-09-07 23:40:38,İskender,150,65,8,Garson Mehmet
2025-09-07 23:59:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-07 20:47:38,Künefe,80,35,5,Garson Ayşe
2025-09-07 12:25:38,İskender,150,65,8,Garson Ayşe
2025-09-07 13:28:38,Mercimek,40,12,3,Garson Ali
2025-09-07 22:01:38,İskender,150,65,8,Garson Mehmet
2025-09-07 23:54:38,Künefe,80,35,5,Garson Ali
2025-09-07 15:02:38,Su,10,2,1,Garson Zeynep
2025-09-07 14:00:38,Su,10,2,1,Garson Ayşe
2025-09-07 21:41:38,İskender,150,65,8,Garson Ayşe
2025-09-07 12:05:38,Su,10,2,1,Garson Ali
2025-09-07 23:07:38,Kola,25,15,1,Garson Ayşe
2025-09-07 15:14:38,Su,10,2,1,Garson Ali
2025-09-07 19:55:38,Su,10,2,1,Garson Ali
2025-09-07 22:24:38,Kola,25,15,1,Garson Ali
2025-09-07 16:00:38,Beyti,160,70,9,Garson Ayşe
2025-09-07 14:46:38,İskender,150,65,8,Garson Ayşe
2025-09-07 13:56:38,İskender,150,65,8,Garson Ali
2025-09-07 13:50:38,Su,10,2,1,Garson Mehmet
2025-09-07 17:12:38,Su,10,2,1,Garson Ayşe
2025-09-07 11:15:38,İskender,150,65,8,Garson Ali
2025-09-07 22:52:38,Künefe,80,35,5,Garson Ali
2025-09-07 14:35:38,Ayran,15,4,1,Garson Ayşe
2025-09-07 23:30:38,Adana,140,60,7,Garson Ali
2025-09-06 21:04:38,Kola,25,15,1,Garson Ali
2025-09-06 21:49:38,Su,10,2,1,Garson Ali
2025-09-06 18:49:38,Mercimek,40,12,3,Garson Ali
2025-09-06 21:17:38,Künefe,80,35,5,Garson Ayşe
2025-09-06 17:33:38,Kola,25,15,1,Garson Ali
2025-09-06 18:48:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 22:19:38,İskender,150,65,8,Garson Mehmet
2025-09-06 17:53:38,İskender,150,65,8,Garson Ali
2025-09-06 15:39:38,Künefe,80,35,5,Garson Ayşe
2025-09-06 14:49:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 20:28:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 21:45:38,Su,10,2,1,Garson Ali
2025-09-06 21:46:38,Beyti,160,70,9,Garson Zeynep
2025-09-06 16:44:38,İskender,150,65,8,Garson Zeynep
2025-09-06 20:35:38,Künefe,80,35,5,Garson Ayşe
2025-09-06 15:26:38,Su,10,2,1,Garson Ayşe
2025-09-06 23:44:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 23:38:38,Künefe,80,35,5,Garson Ayşe
2025-09-06 15:35:38,Beyti,160,70,9,Garson Mehmet
2025-09-06 18:16:38,Kola,25,15,1,Garson Zeynep
2025-09-06 22:38:38,İskender,150,65,8,Garson Ali
2025-09-06 14:42:38,Beyti,160,70,9,Garson Mehmet
2025-09-06 17:15:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-06 16:10:38,Su,10,2,1,Garson Ali
2025-09-06 18:19:38,Su,10,2,1,Garson Ayşe
2025-09-06 23:54:38,Ayran,15,4,1,Garson Mehmet
2025-09-06 13:03:38,Su,10,2,1,Garson Ali
2025-09-06 17:58:38,Su,10,2,1,Garson Ali
2025-09-06 15:28:38,Su,10,2,1,Garson Ali
2025-09-06 15:15:38,Adana,140,60,7,Garson Mehmet
2025-09-06 16:11:38,Adana,140,60,7,Garson Mehmet
2025-09-06 20:02:38,Kola,25,15,1,Garson Ayşe
2025-09-06 11:11:38,İskender,150,65,8,Garson Ali
2025-09-06 16:57:38,Kola,25,15,1,Garson Ayşe
2025-09-06 13:13:38,Künefe,80,35,5,Garson Ali
2025-09-06 16:23:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 11:23:38,Kola,25,15,1,Garson Mehmet
2025-09-06 19:02:38,İskender,150,65,8,Garson Ali
2025-09-06 23:02:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-06 13:38:38,Künefe,80,35,5,Garson Ayşe
2025-09-06 13:34:38,Mercimek,40,12,3,Garson Ali
2025-09-06 23:54:38,Beyti,160,70,9,Garson Ali
2025-09-06 13:38:38,Ayran,15,4,1,Garson Ali
2025-09-06 15:44:38,Adana,140,60,7,Garson Ayşe
2025-09-06 14:51:38,İskender,150,65,8,Garson Ali
2025-09-06 11:12:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 12:18:38,Su,10,2,1,Garson Ali
2025-09-06 14:26:38,İskender,150,65,8,Garson Ali
2025-09-06 11:40:38,Kola,25,15,1,Garson Ali
2025-09-06 22:18:38,İskender,150,65,8,Garson Ali
2025-09-06 17:43:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 23:35:38,Su,10,2,1,Garson Ayşe
2025-09-06 12:43:38,Ezogelin,40,12,3,Garson Ali
2025-09-06 19:15:38,Beyti,160,70,9,Garson Ayşe
2025-09-06 23:24:38,Su,10,2,1,Garson Ali
2025-09-06 13:10:38,İskender,150,65,8,Garson Zeynep
2025-09-06 13:37:38,Beyti,160,70,9,Garson Ali
2025-09-06 21:05:38,Su,10,2,1,Garson Mehmet
2025-09-06 18:10:38,Beyti,160,70,9,Garson Ali
2025-09-06 22:00:38,Ezogelin,40,12,3,Garson Ali
2025-09-06 19:16:38,Beyti,160,70,9,Garson Mehmet
2025-09-06 11:00:38,Beyti,160,70,9,Garson Ali
2025-09-06 13:16:38,İskender,150,65,8,Garson Ali
2025-09-06 14:35:38,Beyti,160,70,9,Garson Ali
2025-09-06 20:42:38,Beyti,160,70,9,Garson Ali
2025-09-06 19:52:38,Beyti,160,70,9,Garson Zeynep
2025-09-06 23:26:38,Beyti,160,70,9,Garson Ali
2025-09-06 17:16:38,Künefe,80,35,5,Garson Mehmet
2025-09-06 13:02:38,Künefe,80,35,5,Garson Ali
2025-09-06 15:56:38,Ayran,15,4,1,Garson Ali
2025-09-05 22:20:38,Su,10,2,1,Garson Ali
2025-09-05 20:22:38,Su,10,2,1,Garson Ayşe
2025-09-05 16:18:38,İskender,150,65,8,Garson Ayşe
2025-09-05 23:13:38,İskender,150,65,8,Garson Ayşe
2025-09-05 13:35:38,Kola,25,15,1,Garson Mehmet
2025-09-05 23:08:38,Adana,140,60,7,Garson Ali
2025-09-05 17:49:38,Su,10,2,1,Garson Ali
2025-09-05 13:13:38,Künefe,80,35,5,Garson Ayşe
2025-09-05 21:08:38,Su,10,2,1,Garson Ali
2025-09-05 21:18:38,Beyti,160,70,9,Garson Ali
2025-09-05 14:41:38,İskender,150,65,8,Garson Ali
2025-09-05 17:46:38,Su,10,2,1,Garson Mehmet
2025-09-05 21:18:38,Ayran,15,4,1,Garson Ayşe
2025-09-05 23:18:38,Beyti,160,70,9,Garson Ali
2025-09-05 23:49:38,Beyti,160,70,9,Garson Ali
2025-09-05 22:12:38,Kola,25,15,1,Garson Ali
2025-09-05 16:01:38,Su,10,2,1,Garson Ayşe
2025-09-05 18:05:38,Beyti,160,70,9,Garson Ali
2025-09-05 12:10:38,Su,10,2,1,Garson Ali
2025-09-05 21:58:38,Beyti,160,70,9,Garson Ayşe
2025-09-05 11:58:38,Beyti,160,70,9,Garson Mehmet
2025-09-05 16:56:38,Adana,140,60,7,Garson Ali
2025-09-05 21:38:38,Ayran,15,4,1,Garson Ali
2025-09-05 19:38:38,Mercimek,40,12,3,Garson Ali
2025-09-05 16:59:38,Ayran,15,4,1,Garson Ali
2025-09-05 23:42:38,Beyti,160,70,9,Garson Ayşe
2025-09-05 15:10:38,Beyti,160,70,9,Garson Ali
2025-09-05 15:02:38,İskender,150,65,8,Garson Ayşe
2025-09-05 13:42:38,Su,10,2,1,Garson Ali
2025-09-04 23:23:38,Beyti,160,70,9,Garson Ayşe
2025-09-04 16:18:38,Kola,25,15,1,Garson Ayşe
2025-09-04 22:51:38,İskender,150,65,8,Garson Ayşe
2025-09-04 20:17:38,Su,10,2,1,Garson Ali
2025-09-04 19:06:38,Su,10,2,1,Garson Ali
2025-09-04 19:07:38,Su,10,2,1,Garson Ali
2025-09-04 20:03:38,Beyti,160,70,9,Garson Ali
2025-09-04 11:40:38,İskender,150,65,8,Garson Zeynep
2025-09-04 21:29:38,Künefe,80,35,5,Garson Ali
2025-09-04 20:32:38,Su,10,2,1,Garson Ali
2025-09-04 16:50:38,Su,10,2,1,Garson Zeynep
2025-09-04 20:35:38,Ayran,15,4,1,Garson Ali
2025-09-04 11:40:38,Beyti,160,70,9,Garson Ayşe
2025-09-04 23:21:38,Su,10,2,1,Garson Ayşe
2025-09-04 16:34:38,Su,10,2,1,Garson Ayşe
2025-09-04 20:38:38,Mercimek,40,12,3,Garson Ali
2025-09-04 16:34:38,Su,10,2,1,Garson Ayşe
2025-09-04 19:08:38,Adana,140,60,7,Garson Ayşe
2025-09-04 19:12:38,Künefe,80,35,5,Garson Mehmet
2025-09-04 13:57:38,Beyti,160,70,9,Garson Zeynep
2025-09-04 18:06:38,Su,10,2,1,Garson Ayşe
2025-09-04 21:34:38,Su,10,2,1,Garson Ali
2025-09-04 13:53:38,İskender,150,65,8,Garson Ali
2025-09-04 15:42:38,Su,10,2,1,Garson Ali
2025-09-04 21:48:38,Kola,25,15,1,Garson Ali
2025-09-04 14:03:38,Ayran,15,4,1,Garson Ayşe
2025-09-04 20:46:38,Adana,140,60,7,Garson Ali
2025-09-03 14:26:38,Beyti,160,70,9,Garson Ayşe
2025-09-03 17:28:38,İskender,150,65,8,Garson Ali
2025-09-03 19:47:38,İskender,150,65,8,Garson Ayşe
2025-09-03 17:27:38,İskender,150,65,8,Garson Ali
2025-09-03 19:26:38,İskender,150,65,8,Garson Ali
2025-09-03 18:37:38,Su,10,2,1,Garson Mehmet
2025-09-03 22:59:38,Beyti,160,70,9,Garson Ali
2025-09-03 15:39:38,Su,10,2,1,Garson Ayşe
2025-09-03 22:39:38,Su,10,2,1,Garson Ali
2025-09-03 15:27:38,Su,10,2,1,Garson Mehmet
2025-09-03 16:14:38,Beyti,160,70,9,Garson Ayşe
2025-09-03 13:47:38,İskender,150,65,8,Garson Ali
2025-09-03 19:12:38,Su,10,2,1,Garson Zeynep
2025-09-03 14:18:38,Beyti,160,70,9,Garson Zeynep
2025-09-03 13:25:38,İskender,150,65,8,Garson Ali
2025-09-03 22:46:38,Künefe,80,35,5,Garson Ali
2025-09-03 12:40:38,Beyti,160,70,9,Garson Ali
2025-09-03 17:36:38,Adana,140,60,7,Garson Ayşe
2025-09-03 19:33:38,Künefe,80,35,5,Garson Ali
2025-09-03 20:46:38,Su,10,2,1,Garson Ali
2025-09-03 23:16:38,Ezogelin,40,12,3,Garson Ali
2025-09-02 19:39:38,Beyti,160,70,9,Garson Ali
2025-09-02 15:31:38,Beyti,160,70,9,Garson Ali
2025-09-02 11:59:38,Künefe,80,35,5,Garson Ali
2025-09-02 20:40:38,Beyti,160,70,9,Garson Ayşe
2025-09-02 18:48:38,Mercimek,40,12,3,Garson Ali
2025-09-02 13:03:38,İskender,150,65,8,Garson Ali
2025-09-02 11:51:38,İskender,150,65,8,Garson Ayşe
2025-09-02 22:40:38,Beyti,160,70,9,Garson Ayşe
2025-09-02 16:53:38,İskender,150,65,8,Garson Ali
2025-09-02 20:11:38,Ayran,15,4,1,Garson Ayşe
2025-09-02 16:17:38,İskender,150,65,8,Garson Ayşe
2025-09-02 22:23:38,Mercimek,40,12,3,Garson Ali
2025-09-02 18:05:38,Kola,25,15,1,Garson Ayşe
2025-09-02 19:40:38,Su,10,2,1,Garson Ali
2025-09-02 16:44:38,İskender,150,65,8,Garson Ayşe
2025-09-02 22:17:38,İskender,150,65,8,Garson Ayşe
2025-09-02 16:51:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-02 16:36:38,İskender,150,65,8,Garson Ali
2025-09-02 17:07:38,Mercimek,40,12,3,Garson Ali
2025-09-02 11:42:38,Beyti,160,70,9,Garson Ali
2025-09-02 16:44:38,Su,10,2,1,Garson Ali
2025-09-02 14:44:38,Beyti,160,70,9,Garson Ayşe
2025-09-02 17:07:38,İskender,150,65,8,Garson Ayşe
2025-09-02 11:31:38,Kola,25,15,1,Garson Ayşe
2025-09-02 22:26:38,İskender,150,65,8,Garson Ali
2025-09-02 14:06:38,Su,10,2,1,Garson Ali
2025-09-02 11:24:38,Beyti,160,70,9,Garson Ayşe
2025-09-02 12:56:38,Ayran,15,4,1,Garson Ayşe
2025-09-02 11:28:38,Su,10,2,1,Garson Ali
2025-09-02 16:37:38,Kola,25,15,1,Garson Ayşe
2025-09-02 23:35:38,Kola,25,15,1,Garson Ali
2025-09-02 15:12:38,Beyti,160,70,9,Garson Ali
2025-09-02 13:02:38,Adana,140,60,7,Garson Ayşe
2025-09-02 19:23:38,Künefe,80,35,5,Garson Ali
2025-09-02 21:18:38,Adana,140,60,7,Garson Ali
2025-09-02 21:17:38,Beyti,160,70,9,Garson Ali
2025-09-02 20:19:38,İskender,150,65,8,Garson Ayşe
2025-09-02 20:18:38,İskender,150,65,8,Garson Ayşe
2025-09-02 22:56:38,Ezogelin,40,12,3,Garson Ali
2025-09-01 12:45:38,Kola,25,15,1,Garson Zeynep
2025-09-01 17:54:38,Su,10,2,1,Garson Ali
2025-09-01 19:27:38,Kola,25,15,1,Garson Mehmet
2025-09-01 20:05:38,Su,10,2,1,Garson Ali
2025-09-01 16:00:38,Mercimek,40,12,3,Garson Ali
2025-09-01 17:41:38,Beyti,160,70,9,Garson Ayşe
2025-09-01 23:37:38,Beyti,160,70,9,Garson Ali
2025-09-01 23:32:38,İskender,150,65,8,Garson Ali
2025-09-01 18:57:38,İskender,150,65,8,Garson Ayşe
2025-09-01 17:59:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-01 15:03:38,Su,10,2,1,Garson Mehmet
2025-09-01 17:11:38,Künefe,80,35,5,Garson Ali
2025-09-01 18:00:38,Künefe,80,35,5,Garson Ayşe
2025-09-01 23:27:38,Beyti,160,70,9,Garson Mehmet
2025-09-01 13:28:38,Kola,25,15,1,Garson Ali
2025-09-01 14:42:38,Künefe,80,35,5,Garson Ali
2025-09-01 11:23:38,İskender,150,65,8,Garson Ali
2025-09-01 19:35:38,Beyti,160,70,9,Garson Ali
2025-09-01 11:52:38,Ezogelin,40,12,3,Garson Ayşe
2025-09-01 12:20:38,Su,10,2,1,Garson Ali
2025-08-31 17:02:38,Mercimek,40,12,3,Garson Ali
2025-08-31 18:04:38,Kola,25,15,1,Garson Ali
2025-08-31 20:50:38,Su,10,2,1,Garson Ayşe
2025-08-31 17:56:38,Ayran,15,4,1,Garson Mehmet
2025-08-31 17:11:38,Adana,140,60,7,Garson Ayşe
2025-08-31 17:55:38,Su,10,2,1,Garson Ayşe
2025-08-31 19:21:38,Ayran,15,4,1,Garson Ali
2025-08-31 12:06:38,Beyti,160,70,9,Garson Ali
2025-08-31 12:09:38,Beyti,160,70,9,Garson Ali
2025-08-31 22:24:38,İskender,150,65,8,Garson Ali
2025-08-31 17:38:38,İskender,150,65,8,Garson Ali
2025-08-31 19:10:38,Su,10,2,1,Garson Ali
2025-08-31 14:13:38,İskender,150,65,8,Garson Ali
2025-08-31 23:33:38,İskender,150,65,8,Garson Ali
2025-08-31 12:41:38,Su,10,2,1,Garson Ali
2025-08-31 20:42:38,Adana,140,60,7,Garson Ayşe
2025-08-31 20:42:38,Beyti,160,70,9,Garson Zeynep
2025-08-31 17:09:38,Kola,25,15,1,Garson Ali
2025-08-31 12:21:38,İskender,150,65,8,Garson Ayşe
2025-08-31 22:53:38,Beyti,160,70,9,Garson Mehmet
2025-08-31 22:18:38,Beyti,160,70,9,Garson Mehmet
2025-08-31 13:22:38,Su,10,2,1,Garson Mehmet
2025-08-31 11:55:38,Beyti,160,70,9,Garson Ayşe
2025-08-31 13:54:38,Ezogelin,40,12,3,Garson Ali
2025-08-31 22:39:38,Adana,140,60,7,Garson Ayşe
2025-08-31 13:49:38,Kola,25,15,1,Garson Ali
2025-08-31 11:28:38,Beyti,160,70,9,Garson Ali
2025-08-31 12:03:38,Su,10,2,1,Garson Ayşe
2025-08-31 19:45:38,Kola,25,15,1,Garson Ali
2025-08-31 23:38:38,Mercimek,40,12,3,Garson Ali
2025-08-31 19:03:38,Kola,25,15,1,Garson Ali
2025-08-31 17:30:38,İskender,150,65,8,Garson Ali
2025-08-31 17:54:38,İskender,150,65,8,Garson Ayşe
2025-08-31 13:40:38,Su,10,2,1,Garson Ayşe
2025-08-31 12:36:38,İskender,150,65,8,Garson Mehmet
2025-08-31 21:25:38,Beyti,160,70,9,Garson Ali
2025-08-31 18:09:38,Su,10,2,1,Garson Ali
2025-08-31 14:48:38,Adana,140,60,7,Garson Ali
2025-08-31 20:02:38,Künefe,80,35,5,Garson Ali
2025-08-31 20:24:38,Beyti,160,70,9,Garson Ali
2025-08-31 17:41:38,Kola,25,15,1,Garson Mehmet
2025-08-31 16:21:38,Ayran,15,4,1,Garson Ayşe
2025-08-31 18:48:38,Beyti,160,70,9,Garson Zeynep
2025-08-31 22:08:38,İskender,150,65,8,Garson Ali
2025-08-31 21:25:38,İskender,150,65,8,Garson Ayşe
2025-08-31 16:51:38,İskender,150,65,8,Garson Ali
2025-08-31 19:05:38,Su,10,2,1,Garson Ayşe
2025-08-31 23:28:38,Mercimek,40,12,3,Garson Ali
2025-08-31 15:42:38,Beyti,160,70,9,Garson Ali
2025-08-31 11:27:38,Künefe,80,35,5,Garson Ayşe
2025-08-31 16:45:38,Beyti,160,70,9,Garson Ali
2025-08-31 15:42:38,Beyti,160,70,9,Garson Ali
2025-08-31 23:20:38,Ayran,15,4,1,Garson Ayşe
2025-08-31 17:40:38,Kola,25,15,1,Garson Ali
2025-08-31 19:45:38,Kola,25,15,1,Garson Ali
2025-08-31 20:31:38,Beyti,160,70,9,Garson Ali
2025-08-31 17:18:38,Künefe,80,35,5,Garson Mehmet
2025-08-31 22:35:38,Ayran,15,4,1,Garson Ayşe
2025-08-30 12:04:38,Ayran,15,4,1,Garson Ali
2025-08-30 11:37:38,Su,10,2,1,Garson Ali
2025-08-30 21:24:38,Beyti,160,70,9,Garson Ali
2025-08-30 23:13:38,Su,10,2,1,Garson Ayşe
2025-08-30 23:23:38,Su,10,2,1,Garson Ayşe
2025-08-30 14:27:38,Beyti,160,70,9,Garson Ayşe
2025-08-30 12:24:38,Ayran,15,4,1,Garson Ali
2025-08-30 15:54:38,Mercimek,40,12,3,Garson Ali
2025-08-30 15:01:38,İskender,150,65,8,Garson Zeynep
2025-08-30 22:49:38,Künefe,80,35,5,Garson Ali
2025-08-30 22:08:38,Su,10,2,1,Garson Ayşe
2025-08-30 20:09:38,Su,10,2,1,Garson Mehmet
2025-08-30 20:27:38,İskender,150,65,8,Garson Ali
2025-08-30 11:05:38,Su,10,2,1,Garson Mehmet
2025-08-30 18:43:38,Beyti,160,70,9,Garson Ayşe
2025-08-30 15:13:38,Ezogelin,40,12,3,Garson Mehmet
2025-08-30 19:33:38,İskender,150,65,8,Garson Ali
2025-08-30 13:50:38,Beyti,160,70,9,Garson Ali
2025-08-30 14:14:38,Beyti,160,70,9,Garson Ali
2025-08-30 16:30:38,Beyti,160,70,9,Garson Ayşe
2025-08-30 18:50:38,İskender,150,65,8,Garson Ayşe
2025-08-30 18:54:38,Adana,140,60,7,Garson Ayşe
2025-08-30 16:03:38,Su,10,2,1,Garson Ali
2025-08-30 23:42:38,Künefe,80,35,5,Garson Ayşe
2025-08-30 11:22:38,Su,10,2,1,Garson Ali
2025-08-30 14:46:38,İskender,150,65,8,Garson Ali
2025-08-30 21:30:38,Beyti,160,70,9,Garson Ayşe
2025-08-30 15:47:38,Kola,25,15,1,Garson Ali
2025-08-30 16:54:38,Kola,25,15,1,Garson Mehmet
2025-08-30 21:26:38,Su,10,2,1,Garson Ali
2025-08-30 18:15:38,Su,10,2,1,Garson Ali
2025-08-30 11:47:38,Beyti,160,70,9,Garson Ali
2025-08-30 23:02:38,Mercimek,40,12,3,Garson Ayşe
2025-08-30 22:26:38,Su,10,2,1,Garson Ali
2025-08-30 22:16:38,İskender,150,65,8,Garson Ayşe
2025-08-30 13:30:38,Su,10,2,1,Garson Ali
2025-08-30 15:54:38,Su,10,2,1,Garson Ayşe
2025-08-30 13:43:38,Kola,25,15,1,Garson Ali
2025-08-30 17:48:38,Ayran,15,4,1,Garson Ali
2025-08-30 12:28:38,Adana,140,60,7,Garson Ali
2025-08-30 12:06:38,Su,10,2,1,Garson Mehmet
2025-08-30 19:15:38,Beyti,160,70,9,Garson Ali
2025-08-30 14:58:38,İskender,150,65,8,Garson Ali
2025-08-30 12:13:38,Beyti,160,70,9,Garson Ali
2025-08-30 11:12:38,Kola,25,15,1,Garson Mehmet
2025-08-30 11:31:38,Beyti,160,70,9,Garson Ali
2025-08-30 13:17:38,Su,10,2,1,Garson Mehmet
2025-08-30 19:21:38,Su,10,2,1,Garson Ali
2025-08-30 18:01:38,Ayran,15,4,1,Garson Ali
2025-08-30 18:52:38,Künefe,80,35,5,Garson Mehmet
2025-08-30 21:04:38,Beyti,160,70,9,Garson Ayşe
2025-08-30 11:24:38,Ezogelin,40,12,3,Garson Ali
2025-08-30 23:29:38,Adana,140,60,7,Garson Ali
2025-08-30 11:18:38,İskender,150,65,8,Garson Ali
2025-08-30 16:26:38,Beyti,160,70,9,Garson Ayşe
2025-08-30 19:05:38,Su,10,2,1,Garson Ali
2025-08-30 12:03:38,Su,10,2,1,Garson Ali
2025-08-30 11:14:38,Künefe,80,35,5,Garson Ali
2025-08-30 17:31:38,Ayran,15,4,1,Garson Ali
2025-08-30 18:31:38,İskender,150,65,8,Garson Ali
2025-08-30 17:33:38,Ayran,15,4,1,Garson Ayşe
2025-08-30 14:22:38,Adana,140,60,7,Garson Ali
2025-08-30 22:40:38,İskender,150,65,8,Garson Mehmet
2025-08-30 16:16:38,Beyti,160,70,9,Garson Ali
2025-08-30 14:56:38,İskender,150,65,8,Garson Zeynep
2025-08-30 12:33:38,Ayran,15,4,1,Garson Ayşe
2025-08-30 14:20:38,Künefe,80,35,5,Garson Zeynep
2025-08-30 18:07:38,Su,10,2,1,Garson Ali
2025-08-30 16:21:38,Adana,140,60,7,Garson Mehmet
2025-08-30 21:56:38,Beyti,160,70,9,Garson Ali
2025-08-30 21:59:38,Su,10,2,1,Garson Ali
2025-08-30 15:10:38,İskender,150,65,8,Garson Ali
2025-08-30 18:46:38,Ayran,15,4,1,Garson Ali
2025-08-29 12:39:38,Adana,140,60,7,Garson Ali
2025-08-29 16:40:38,Künefe,80,35,5,Garson Ali
2025-08-29 17:22:38,Su,10,2,1,Garson Ali
2025-08-29 23:45:38,Adana,140,60,7,Garson Ali
2025-08-29 22:49:38,Adana,140,60,7,Garson Ali
2025-08-29 11:34:38,İskender,150,65,8,Garson Ali
2025-08-29 12:57:38,Kola,25,15,1,Garson Mehmet
2025-08-29 16:10:38,Beyti,160,70,9,Garson Ali
2025-08-29 16:08:38,Mercimek,40,12,3,Garson Ali
2025-08-29 13:28:38,İskender,150,65,8,Garson Ali
2025-08-29 15:02:38,Künefe,80,35,5,Garson Ayşe
2025-08-29 13:25:38,Beyti,160,70,9,Garson Ali
2025-08-29 20:34:38,Ayran,15,4,1,Garson Ayşe
2025-08-29 14:02:38,Su,10,2,1,Garson Ali
2025-08-29 13:58:38,Su,10,2,1,Garson Ali
2025-08-29 20:03:38,Su,10,2,1,Garson Ali
2025-08-29 22:06:38,Ayran,15,4,1,Garson Ali
2025-08-29 15:49:38,Su,10,2,1,Garson Zeynep
2025-08-29 19:11:38,İskender,150,65,8,Garson Ali
2025-08-29 15:55:38,Mercimek,40,12,3,Garson Ayşe
2025-08-29 15:46:38,Su,10,2,1,Garson Ayşe
2025-08-29 15:00:38,Kola,25,15,1,Garson Ali
2025-08-29 20:54:38,Beyti,160,70,9,Garson Ali
2025-08-29 22:23:38,Künefe,80,35,5,Garson Ali
